301,1382571,345642.75,238245.5,265608.910714286
302,268569,67142.25,62008,245099.336347307
303,143228,71614,71614,241448.392411368
304,152468,76234,76234,242571.276507105
305,953965,238491.25,58251,243694.160602842
306,989674,247418.5,73670.5,247418.5
307,685890,685890,685890,352095.75
308,1827092,456773,461219,365335.875
309,1236727,154590.875,63403.5,332857.4375
310,901137,300379,71726,300379
311,684574,684574,684574,283580
312,800343,266781,26348,298234.99375
313,1349983,269996.6,234819,312889.9875
314,56506,56506,56506,348991.675
315,1711947,427986.75,364484.5,329053.9625
316,1236465,309116.25,189560,309116.25
317,1189330,396443.333333333,478113,350525.020833333
318,2393993,478798.6,666852,368974.635416667
319,1612798,403199.5,413433,372000.859375
320,882710,441355,441355,359427.763020833
321,2081128,346854.666666667,201948,346854.666666667
322,1451742,725871,725871,312771.666666667
323,836066,278688.666666667,78787,318307.107142857
324,243139,121569.5,121569.5,323842.547619048
325,2582975,368996.428571429,200236,368996.428571429
326,1289985,429995,618807,314294.080357143
327,186273,93136.5,93136.5,301205.540178571
328,864351,288117,100258,288117
329,1438500,287700,62606,287700
330,2590888,518177.6,699024,362946.4
331,518356,86392.6666666667,65491,360577.2
332,716416,358208,358208,358208
333,163908,54636,58669,311313.558333333
334,430859,86171.8,61077,308980.945833333
335,919945,306648.333333333,92531,306648.333333333
336,837151,418575.5,418575.5,333091.708333333
337,747936,186984,85063,359535.083333333
338,1416762,472254,656580,369818.421223958
339,1386021,462007,581123,372730.287434896
340,1362328,681164,681164,375642.153645833
341,709603,354801.5,354801.5,354801.5
342,1243415,248683,107426,248683
343,871807,435903.5,435903.5,306276.708333333
344,1400370,466790,604263,363870.416666667
345,875512,291837.333333333,157867,291837.333333333
346,0,0,NA,225769.738095238
347,1117915,159702.142857143,87073,219611.137276786
348,0,0,NA,213452.536458333
349,231869,115934.5,115934.5,225326.47172619
350,188950,94475,94475,252327.25
351,777440,388720,388720,256489.958333333
352,781958,260652.666666667,161119,260652.666666667
353,1999107,666369,626100,218989.427083333
354,229283,76427.6666666667,64414,202550.817708333
355,243338,81112.6666666667,111681,224974.408854167
356,742194,247398,110895,247398
357,1309677,327419.25,352087.5,273543.328125
358,2645151,440858.5,603435.5,272750.6953125
359,0,0,NA,271958.0625
360,431987,215993.5,215993.5,215993.5
361,0,0,NA,186699.5875
362,0,0,NA,157405.675
363,1034073,206814.6,128415,206814.6
364,286925,143462.5,143462.5,143462.5
365,110772,110772,110772,128148.986002604
366,1218988,609494,609494,121523.96500651
367,331747,82936.75,75507,120841.300211589
368,1387363,462454.333333333,648485,120158.635416667
369,1722,1722,1722,157380.520833333
370,817295,272431.666666667,167071,179291.239257812
371,852631,284210.333333333,134407,178974.500058492
372,1392272,464090.666666667,643865,178657.760859172
373,854653,427326.5,427326.5,177884.208333333
374,0,0,NA,159175.770833333
375,421402,140467.333333333,141380,140467.333333333
376,820622,273540.666666667,122027,146921.958333333
377,1473437,368359.25,349456.5,153376.583333333
378,66425,33212.5,33212.5,107144.416666667
379,9024,9024,9024,104929.260416667
380,88612,88612,88612,102714.104166667
381,307043,76760.75,66105.5,107550
382,126488,126488,126488,126488
383,252776,126388,126388,126388
384,564079,564079,564079,149759.875
385,1672468,418117,356494,151732.675
386,74011,74011,74011,153705.475
387,671396,134279.2,125889,134279.2
388,158826,52942,32358,109344.766666667
389,253231,84410.3333333333,50190,149074.616666667
390,1648339,329667.8,54596,123865.925
391,1465993,293198.6,133771,117761.020833333
392,8510,8510,8510,111656.116666667
393,1147901,382633.666666667,184463,124655
394,963200,240800,124246,106180
395,87705,87705,87705,130946.333333333
396,467138,155712.666666667,131131,131375.358333333
397,1445326,289065.2,201914,131804.383333333
398,107206,53603,53603,135248.691666667
399,138693,138693,138693,138693
400,307023,102341,104422,151507.53125
401,784054,392027,392027,164322.0625
402,1548830,387207.5,367808.5,160519.072265625
403,207832,207832,207832,156716.08203125
404,817150,272383.333333333,75062,147801.5
405,175542,87771,87771,132412.8125
406,851528,425764,425764,139345.03125
407,1321311,440437,594523,146277.25
408,56901,28450.5,28450.5,150996.71875
409,692676,173169,121263,151352.984375
410,1103679,183946.5,125098.5,151709.25
411,260499,130249.5,130249.5,130249.5
412,1720642,344128.4,210105,129505.354166667
413,300388,100129.333333333,97678,128761.208333333
414,284666,142333,142333,130424.979166667
415,585429,292714.5,292714.5,132088.75
416,243689,121844.5,121844.5,121844.5
417,599521,119904.2,136942,119904.2
418,876882,292294,209388,125207.725
419,522045,130511.25,131324,130511.25
420,912136,228034,86886,136001.2578125
421,177249,177249,177249,141491.265625
422,1241931,206988.5,129497,129102.40625
423,155541,77770.5,77770.5,132758.47265625
424,389567,97391.75,90129.5,136414.5390625
425,319164,159582,159582,138089.76953125
426,787898,262632.666666667,135766,129018.884765625
427,359844,119948,105762,119948
428,0,0,NA,121040.55859375
429,93572,93572,93572,122133.1171875
430,231598,115799,115799,126439.046875
431,136065,136065,136065,106033.565104167
432,0,0,NA,85628.0833333333
433,555160,555160,555160,78005.2083333333
434,211147,70382.3333333333,74920,75911.6239420573
435,0,0,NA,73818.0395507812
436,966918,322306,100733,77253.7457682292
437,0,0,NA,88210.556640625
438,222198,111099,111099,111099
439,107214,107214,107214,107214
440,888359,296119.666666667,137992,79021
441,50828,50828,50828,86079.5
442,93138,93138,93138,93138
443,0,0,NA,105030.083333333
444,824686,164937.2,83413,116922.166666667
445,395194,131731.333333333,158678,104806.733333333
446,79229,79229,79229,116401.851041667
447,554300,554300,554300,127996.96875
448,1261016,315254,283047.5,142142.671875
449,1513140,302628,162048,145236.611328125
450,125284,62642,62642,148330.55078125
451,959635,239908.75,141155,140372.7265625
452,785075,785075,785075,125894.301757812
453,1262436,420812,559932,111415.876953125
454,223145,55786.25,52726,135263.771809896
455,477335,159111.666666667,190438,135346.885904948
456,406290,135430,97419,135430
457,402754,134251.333333333,151779,134251.333333333
458,816597,408298.5,408298.5,117995.833333333
459,0,0,NA,127175.416666667
460,545420,136355,138776,136355
461,171221,171221,171221,136163
462,407913,135971,139115,135971
463,896390,149398.333333333,93601.5,127847.114583333
464,360069,90017.25,101248,119723.229166667
465,177935,59311.6666666667,45790,125805.143229167
466,90079,90079,90079,116115.419270833
467,476619,158873,170371,106425.6953125
468,242893,80964.3333333333,91049,80964.3333333333
469,289108,72277,73125.5,77139.1264322917
470,872531,290843.666666667,76616,75744.9827473958
471,129681,64840.5,64840.5,76973.1429361979
472,275555,68888.75,82525.5,78201.303125
473,1045379,261344.75,193450.5,86708.04375
474,1253,1253,1253,104527.3375
475,869919,173983.8,106847,120280.356616211
476,22868,22868,22868,121676.520391083
477,163218,163218,163218,119965.197028732
478,761392,190348,127100.5,118253.873666382
479,1611758,322351.6,148966,105406
480,20464,20464,20464,98610.5833333333
481,41118,41118,41118,104489.458333333
482,331105,110368.333333333,94126,110368.333333333
483,245844,122922,122922,109391.291666667
484,806998,161399.6,56064,108414.25
485,375626,93906.5,96239,107680.791666667
486,320842,106947.333333333,92681,106947.333333333
487,272134,90711.3333333333,87172,103230
488,837845,209461.25,115359,99512.6666666667
489,108314,108314,108314,108314
490,201610,100805,100805,100805
491,595235,119047,132222,105571
492,110337,110337,110337,105718.625
493,168651,84325.5,84325.5,105866.25
494,141002,141002,141002,101395.5
495,236931,118465.5,118465.5,105649.125
496,1090450,272612.5,145136.5,103494.5625
497,202680,101340,101340,101340
498,596099,298049.5,298049.5,99765.2265625
499,218653,72884.3333333333,65836,98190.453125
500,644439,322219.5,322219.5,101170.78125
501,327637,109212.333333333,113333,101166.587651571
502,150972,150972,150972,101162.394053141
503,926460,231615,154268,97519.0684661865
504,0,0,NA,96884.5770797729
505,311839,77959.75,79800,96250.0856933594
506,505750,101150,99398,101150
507,542761,108552.2,109262,103953.55
508,183214,91607,91607,104457.775
509,209924,104962,104962,104962
510,230679,76893,52465,102435.25
511,199817,99908.5,99908.5,99908.5
512,280808,70202,67100.5,100183.520833333
513,379069,126356.333333333,148755,100458.541666667
514,263354,87784.6666666667,86636,99149.8489583333
515,1257068,251413.6,169377,98977.6744791667
516,197611,98805.5,98805.5,98805.5
517,702046,117007.666666667,110711.5,101569.372395833
518,306279,76569.75,81571.5,104333.244791667
519,215465,107732.5,107732.5,103078.697916667
520,59923,59923,59923,99497.25
521,91262,91262,91262,99112.2395833333
522,134989,134989,134989,98727.2291666667
523,240634,80211.3333333333,82969,104210.614583333
524,109694,109694,109694,104188.057291667
525,208331,104165.5,104165.5,104165.5
526,68131,34065.5,34065.5,104083.25
527,104001,104001,104001,104001
528,124738,62369,62369,99559.6041666667
529,251864,83954.6666666667,101023,97909.09375
530,367569,122523,103117,96258.5833333333
531,278254,69563.5,48799.5,95430.2916666667
532,94602,94602,94602,94602
533,0,0,NA,98664.25
534,410906,102726.5,99341.5,102726.5
535,707946,117991,112487,117991
536,698790,174697.5,81909,119950.374674479
537,1067536,355845.333333333,123840,121909.749348958
538,111647,55823.5,55823.5,119466.12890625
539,412453,206226.5,206226.5,112130.291666667
540,0,0,NA,121388.979166667
541,391943,130647.666666667,134025,91643.4829991659
542,0,0,NA,77372.4835395813
543,0,0,NA,63101.4840799967
544,0,0,NA,70371.955871582
545,261684,87228,88695,87228
546,993952,198790.4,125354,88675.1666666667
547,540734,90122.3333333333,83741.5,90122.3333333333
548,50719,50719,50719,71645.0833333333
549,1239234,177033.428571429,107541,63630.875
550,166850,55616.6666666667,49105,87139.2708333333
551,331943,110647.666666667,111229,79010.8854166667
552,141765,70882.5,70882.5,70882.5
553,498489,498489,498489,75124.9625
554,127480,127480,127480,79367.425
555,297768,59553.6,61331,71393.15
556,51651,51651,51651,69338.65
557,152221,50740.3333333333,49465,67284.15
558,238264,79421.3333333333,50236,79421.3333333333
559,535936,535936,535936,83061.3645833333
560,296905,98968.3333333333,107085,83634.6614583333
561,602840,120568,127107,84207.9583333333
562,0,0,NA,69447.5833333333
563,268233,89411,115465,70738.2916666667
564,199312,39862.4,45866,72029
565,897063,179412.6,110268,70730.3
566,0,0,NA,69431.6
567,237864,118932,118932,82359.4666666667
568,285862,95287.3333333333,110818,83113.1213541667
569,109929,109929,109929,83866.7760416667
570,848941,282980.333333333,142877,80100.6104166667
571,119253,119253,119253,71122
572,55306,27653,27653,71250.5
573,582828,145707,132601,71379
574,230210,115105,115105,69277.75
575,134353,67176.5,67176.5,67176.5
576,254099,63524.75,43033,63031.75
577,117774,58887,58887,58887
578,49800,49800,49800,57029
579,110136,110136,110136,58785.5
580,60542,60542,60542,60542
581,86197,86197,86197,48958.75
582,0,0,NA,46719.375
583,44480,44480,44480,44480
584,198787,99393.5,99393.5,99393.5
585,254980,127490,127490,103175.347040157
586,343840,114613.333333333,101342,101968.24048006
587,733863,366931.5,366931.5,100761.133919963
588,623396,311698,311698,96479.108572868
589,348123,87030.75,77689.5,87030.75
590,131378,43792.6666666667,45985,74699.1291666667
591,218240,109120,109120,77820.7395833333
592,64726,32363,32363,80942.35
593,782509,195627.25,132312,77054.375
594,365832,73166.4,81288,73166.4
595,186110,62036.6666666667,40137,74581.95
596,151995,75997.5,75997.5,76057.975
597,152113,50704.3333333333,33761,77534
598,316282,79070.5,94237.5,79070.5
599,0,0,NA,82216
600,341446,85361.5,94232,85361.5
601,55004,55004,55004,82265
602,158337,79168.5,79168.5,84418.8708333333
603,517669,103533.8,113152,86572.7416666667
604,385966,128655.333333333,126471,85496.4541666667
605,1473,1473,1473,84420.1666666667
606,1282569,183224.142857143,79650,81658.5833333333
607,236691,78897,80129,83501.0846354167
608,217867,54466.75,39444,85343.5859375
609,105199,105199,105199,86503.4382324219
610,106354,35451.3333333333,41226,87663.2905273438
611,90636,90636,90636,85951.7702636719
612,630444,126088.8,80112,84240.25
613,311378,77844.5,93905,85201.25
614,109320,109320,109320,84051.1875
615,0,0,NA,82901.125
616,79640,79640,79640,79640
617,139095,69547.5,69547.5,80096.625
618,577095,192365,100875,80553.25
619,274677,91559,100590,84083.71875
620,273898,136949,136949,83876.546875
621,395910,98977.5,108793,83669.375
622,144141,72070.5,72070.5,79802.3958333333
623,759485,253161.666666667,121083,79801.3645833333
624,239401,79800.3333333333,92128,79800.3333333333
625,353428,117809.333333333,103394,83773.0666666667
626,438729,87745.8,92088,83765.8666666667
627,43914,43914,43914,83758.6666666667
628,518369,103673.8,104852,78755.9083333333
629,0,0,NA,79354.1166666667
630,87665,43832.5,43832.5,79952.325
631,172303,86151.5,86151.5,84166.07265625
632,209047,104523.5,104523.5,84343.900390625
633,186142,93071,93071,84521.728125
634,764036,254678.666666667,186037,80833.5307291667
635,59707,59707,59707,83578.50979894
636,233705,77901.6666666667,61917,86323.4888687134
637,322110,107370,111887,89756.7237993876
638,311956,103985.333333333,101112,90457.0473957062
639,88407,44203.5,44203.5,88711.3778645197
640,219110,109555,109555,86965.7083333333
641,268645,67161.25,60176.5,85624.784375
642,314518,104839.333333333,111967,84283.8604166667
643,363326,72665.2,60490,83193.6752604167
644,0,0,NA,83156.3376302083
645,83119,83119,83119,83119
646,213932,53483,43450,85017.375
647,347663,86915.75,102288,86915.75
648,874567,218641.75,146520,88864.5416666667
649,272440,90813.3333333333,105958,89835.4647216797
650,224406,112203,112203,90806.3877766927
651,41987,41987,41987,90799.4422200521
652,362919,90729.75,102598,90729.75
653,99474,99474,99474,83441.7083333333
654,228461,76153.6666666667,63392,83447.0208333333
655,250357,83452.3333333333,74429,83452.3333333333
656,257044,85681.3333333333,93107,85681.3333333333
657,110459,110459,110459,95606.7916666667
658,422129,105532.25,95482,95016.2083333333
659,161902,40475.5,29676.5,94425.625
660,83319,83319,83319,83319
661,235389,117694.5,117694.5,84518.6510009766
662,0,0,NA,85718.3020019531
663,144635,48211.6666666667,56130,90703.1437174479
664,406391,101597.75,94577,101597.75
665,3556,3556,3556,102999.34375
666,111018,111018,111018,102746.671875
667,204988,102494,102494,102494
668,111175,55587.5,55587.5,98588.3333333333
669,284048,94682.6666666667,111844,94682.6666666667
670,356465,118821.666666667,113962,104312.25
671,1085045,217009,125483,101495.703125
672,109062,109062,109062,98679.15625
673,139303,69651.5,69651.5,90671.1875
674,0,0,NA,87671.9928385417
675,299637,74909.25,48913.5,87113.6852213542
676,326442,54407,56069.5,86555.3776041667
677,271172,90390.6666666667,93836,90390.6666666667
678,129722,32430.5,29645,97432.9583333333
679,417901,104475.25,101864.5,91726.2791666667
680,430098,86019.6,93510,86019.6
681,270026,135013,135013,91013.2083333333
682,130318,65159,65159,92680.85
683,698546,116424.333333333,122838,94348.4916666667
684,0,0,NA,92690.1666666667
685,137912,68956,68956,91541.9583333333
686,361575,90393.75,103927.5,83357.0666666667
687,42504,42504,42504,75172.175
688,0,0,NA,59950.6
689,386986,77397.2,97277,77397.2
690,106018,53009,53009,66594.4037109375
691,67797,33898.5,33898.5,62584.3092773438
692,0,0,NA,58574.21484375
693,248355,49671,50081,66839.0859375
694,167376,83688,83688,83688
695,173397,173397,173397,63823.5
696,87918,43959,43959,62725.5424107143
697,84422,42211,42211,62598.4140625
698,437299,62471.2857142857,59207,62471.2857142857
699,285478,95159.3333333333,101363,70915.1220238095
700,458170,229085,229085,79358.9583333333
701,392684,98171,97148.5,83475.75
702,60904,30452,30452,85401.7640380859
703,223253,111626.5,111626.5,86232.3892618815
704,293179,97726.3333333333,94682,87063.0144856771
705,0,0,NA,86358.0221354167
706,165632,82816,82816,83649.3444010417
707,242822,80940.6666666667,74477,80940.6666666667
708,49328,49328,49328,79093.1666666667
709,550792,183597.333333333,108289,77245.6666666667
710,315490,105163.333333333,112744,70911.84375
711,42201,42201,42201,70172.2760416667
712,50409,50409,50409,69432.7083333333
713,335197,83799.25,87917.5,71929.9166666667
714,58274,58274,58274,74427.125
715,191803,95901.5,95901.5,73131.5625
716,143672,71836,71836,71836
717,164955,54985,60997,70188.0729166667
718,42752,42752,42752,68540.1458333333
719,419597,69932.8333333333,55239,69932.8333333333
720,221707,73902.3333333333,88052,73902.3333333333
721,117721,117721,117721,73072.0833333333
722,248535,82845,86796,72241.8333333333
723,132220,66110,66110,71430.1666666667
724,124157,62078.5,62078.5,70618.5
725,225381,75127,85747,75127
726,116548,116548,116548,73299
727,142942,71471,71471,71471
728,151011,75505.5,75505.5,75505.5
729,40993,40993,40993,75394.2618001302
730,286721,95573.6666666667,106597,75283.0236002604
731,158555,79277.5,79277.5,73085.0118001302
732,141774,70887,70887,70887
733,74375,37187.5,37187.5,61205.9739583333
734,638281,106380.166666667,105527,63534.1848958333
735,0,0,NA,65862.3958333333
736,161000,161000,161000,58275.8229166667
737,202757,50689.25,36774,61674.7447916667
738,195221,65073.6666666667,86929,65073.6666666667
739,138264,69132,69132,69132
740,237885,59471.25,62140.5,59471.25
741,384463,384463,384463,59461.90625
742,448476,112119,112643.5,59452.5625
743,66220,33110,33110,57266.4453125
744,473592,236796,236796,55080.328125
745,346353,57725.5,45856.5,57725.5
746,39255,19627.5,19627.5,61325.25
747,64925,64925,64925,64925
748,320312,80078,73231.5,69369
749,147626,73813,73813,68474
750,135158,67579,67579,67579
751,145776,72888,72888,67663.8
752,338743,67748.6,49282,67748.6
753,54674,54674,54674,54674
754,204309,51077.25,51172.5,60435.0625
755,107744,107744,107744,66196.125
756,162630,81315,81315,53356.5625
757,40517,40517,40517,52833.8645833333
758,105893,105893,105893,52311.1666666667
759,192316,64105.3333333333,41268,54678.2916666667
760,157629,78814.5,78814.5,57045.4166666667
761,0,0,NA,49476.8854166667
762,42313,21156.5,21156.5,47096.3177083333
763,881529,176305.8,108402,44715.75
764,136550,68275,68275,49657.0625
765,252272,126136,126136,54598.375
766,0,0,NA,51152.1875
767,59041,29520.5,29520.5,47706
768,127166,63583,63583,54236.4375
769,0,0,NA,56093.59375
770,169312,84656,84656,57950.75
771,83564,41782,41782,46073.09375
772,0,0,NA,45934.5458984375
773,78831,39415.5,39415.5,46115.0229492188
774,92591,46295.5,46295.5,46295.5
775,354136,88534,102435.5,50867.4791666667
776,78469,26156.3333333333,19731,55439.4583333333
777,149306,74653,74653,55433
778,28721,28721,28721,55426.5416666667
779,250342,83447.3333333333,99971,56961.0416666667
780,344748,86187,85111,58495.5416666667
781,130830,65415,65415,57297.0572916667
782,196151,49037.75,28904.5,56098.5729166667
783,116861,58430.5,58430.5,58430.5
784,42131,42131,42131,57430
785,0,0,NA,56429.5
786,212184,70728,68938,57755.9375
787,0,0,NA,59082.375
788,179900,89950,89950,57010.078125
789,189393,94696.5,94696.5,57046.921875
790,185110,46277.5,45078,57083.765625
791,236919,59229.75,41030,59229.75
792,351720,70344,49420,55606.625
793,103967,51983.5,51983.5,55527.6875
794,48011,48011,48011,55448.75
795,58914,58914,58914,58914
796,446185,89237,100092,58795.3333333333
797,176030,58676.6666666667,51536,58676.6666666667
798,271291,90430.3333333333,107390,61501.9345238095
799,167550,83775,83775,59465.2529761905
800,306312,102104,102395,57428.5714285714
801,217575,31082.1428571429,18662,61035.2321428571
802,202242,101121,101121,60572.2299107143
803,100018,50009,50009,60109.2276785714
804,174001,43500.25,46039,55576.5625
805,101466,101466,101466,61144.125
806,157576,78788,78788,63325.8125
807,262030,65507.5,71362.5,65507.5
808,217362,108681,108681,65369.9166666667
809,0,0,NA,65232.3333333333
810,126301,42100.3333333333,43721,63266.25
811,39784,39784,39784,59268.5
812,229310,76436.6666666667,95734,76436.6666666667
813,120888,60444,60444,60444
814,69434,34717,34717,49127.8333333333
815,113435,37811.6666666667,34794,66418.6458333333
816,15505,15505,15505,73920.1598958333
817,518429,129607.25,55102.5,69375.2799479167
818,324152,64830.4,50556,64830.4
819,112138,112138,112138,54604.8666666667
820,133138,44379.3333333333,47480,64593.7614583333
821,179943,89971.5,89971.5,74582.65625
822,169211,169211,169211,74973.0673430562
823,110953,110953,110953,75363.4784361124
824,0,0,NA,75332.6518068314
825,247218,82406,68739,73223.3002827962
826,695658,173914.5,28915.5,64050.5
827,0,0,NA,45695
828,200748,50187,45391.5,50187
829,37649,18824.5,18824.5,46722.3333333333
830,129773,43257.6666666667,44835,51181.4166666667
831,222562,55640.5,26149.5,55640.5
832,1420,1420,1420,57415.5625
833,239520,119760,119760,55564.0208333333
834,30681,30681,30681,53712.4791666667
835,144703,48234.3333333333,17815,48234.3333333333
836,825386,275128.666666667,156237,54289.6666666667
837,120690,60345,60345,57138.5
838,245932,81977.3333333333,96172,58384.0833333333
839,0,0,NA,56295.4583333333
840,74564,37282,37282,54206.8333333333
841,146352,48784,36769,48784
842,67767,22589,15240,44438
843,40092,40092,40092,40092
844,358020,71604,72743,43609.6666666667
845,141382,47127.3333333333,48239,47127.3333333333
846,0,0,NA,42436.4583333333
847,17245,17245,17245,42870.7291666667
848,43305,43305,43305,43305
849,69034,34517,34517,42011.3333333333
850,883027,220756.75,96819,40717.6666666667
851,140755,46918.3333333333,17122,46918.3333333333
852,111526,111526,111526,49710.6666666667
853,105006,52503,52503,52503
854,117175,39058.3333333333,37098,39058.3333333333
855,51254,25627,25627,50085.8333333333
856,144958,72479,72479,54756.2281901042
857,289799,96599.6666666667,113198,56988.1433919271
858,195055,65018.3333333333,37986,59220.05859375
859,0,0,NA,58433.6666666667
860,51849,51849,51849,51849
861,122902,61451,61451,50319.625
862,72970,72970,72970,48790.25
863,140684,35171,37089,52864.9583333333
864,266689,88896.3333333333,58487,50505.9375
865,236125,78708.3333333333,93491,48146.9166666667
866,22652,22652,22652,39354.1666666667
867,0,0,NA,40659.5833333333
868,41965,41965,41965,41965
869,155529,51843,19154,42142.25
870,0,0,NA,42319.5
871,32796,32796,32796,31877.625
872,0,0,NA,29517.24609375
873,113251,113251,113251,29422.2846679688
874,46017,23008.5,23008.5,29327.3232421875
875,60273,30136.5,30136.5,30136.5
876,107581,53790.5,53790.5,38409.75
877,140049,46683,18212,39543.375
878,40677,40677,40677,40677
879,373101,124367,141708,40355.125
880,71282,71282,71282,40033.25
881,48174,24087,24087,40475.375
882,163670,40917.5,32666,40917.5
883,301400,100466.666666667,99130,43277.0625
884,228734,57183.5,58254.5,42749.90625
885,183229,91614.5,91614.5,42222.75
886,27262,27262,27262,40943.1770833333
887,270719,90239.6666666667,110273,39663.6041666667
888,13096,13096,13096,35073.708984375
889,0,0,NA,35624.6088053385
890,0,0,NA,36175.5086263021
891,38712,38712,38712,38712
892,235520,78506.6666666667,113765,41366.1458333333
893,130833,130833,130833,44020.2916666667
894,117739,39246.3333333333,40026,39246.3333333333
